,lane_ID,id,parent_id,time_sec,length_um,gfp_nb
57,20190515.0.10,106,103,52740,2.28995,19695.41093718
58,20190515.0.10,106,103,52920,2.3517,19129.82648148
59,20190515.0.10,106,103,53100,2.41215,19988.7694677
60,20190515.0.10,106,103,53280,2.4882,19736.05338342
61,20190515.0.10,106,103,53460,2.6,21247.5542004
62,20190515.0.10,106,103,53640,2.73,22991.983938
63,20190515.0.10,106,103,53820,2.795,25095.76654662
64,20190515.0.10,106,103,54000,2.8600000000000003,25004.59971966
65,20190515.0.10,106,103,54180,3.0719,26440.12637442
66,20190515.0.10,106,103,54360,3.25,26953.672278060003
67,20190515.0.10,106,103,54540,3.3904,27657.424887840003
68,20190515.0.10,106,103,54720,3.59255,26985.86736516
69,20190515.0.10,106,103,54900,3.72125,29865.6180999
70,20190515.0.10,106,103,55080,3.91365,32360.951242620005
71,20190515.0.10,110,102,52380,2.3458500000000004,16049.3997312
72,20190515.0.10,110,102,52560,2.42385,17183.22019128
73,20190515.0.10,110,102,52740,2.54735,17483.289783300002
74,20190515.0.10,110,102,52920,2.55775,16527.54233394
75,20190515.0.10,110,102,53100,2.73,17042.65125552
76,20190515.0.10,110,102,53280,2.795,16696.896503760003
77,20190515.0.10,110,102,53460,2.8600000000000003,16880.09099634
78,20190515.0.10,110,102,53640,3.055,19011.13261146
79,20190515.0.10,110,102,53820,3.25,20923.91712774
80,20190515.0.10,110,102,54000,3.38,20519.93723472
81,20190515.0.10,110,102,54180,3.39495,21879.39363588
82,20190515.0.10,110,102,54360,3.523,21724.4722464
83,20190515.0.10,110,102,54540,3.71215,23832.65644848
84,20190515.0.10,110,102,54720,3.90325,22611.466379700003
85,20190515.0.10,110,102,54900,4.03455,25955.1854694
86,20190515.0.10,111,102,52380,2.1736,17549.99659908
87,20190515.0.10,111,102,52560,2.314,18050.48892702
88,20190515.0.10,111,102,52740,2.4251500000000004,17679.29890914
89,20190515.0.10,111,102,52920,2.55775,17000.65024614
90,20190515.0.10,111,102,53100,2.6221,17414.420237280003
91,20190515.0.10,111,102,53280,2.6942500000000003,17319.27494682
92,20190515.0.10,111,102,53460,2.8717,18271.03135572
93,20190515.0.10,111,102,53640,2.9393,20521.783562940003
94,20190515.0.10,111,102,53820,3.0108,23237.516243700004
95,20190515.0.10,111,102,54000,3.1954,24143.49527832
96,20190515.0.10,111,102,54180,3.2695,27371.5463043
97,20190515.0.10,111,102,54360,3.38845,28806.559099560003
98,20190515.0.10,111,102,54540,3.58605,31880.01315906
99,20190515.0.10,111,102,54720,3.7154,32385.27475656
100,20190515.0.10,111,102,54900,3.8428,37664.78928894
101,20190515.0.10,112,110,55080,2.145,12966.74628678
102,20190515.0.10,112,110,55260,2.275,13666.25012346
103,20190515.0.10,112,110,55440,2.275,14638.052781000002
104,20190515.0.10,112,110,55620,2.3621000000000003,14946.678125280005
105,20190515.0.10,112,110,55800,2.4342500000000005,16280.270816040002
106,20190515.0.10,112,110,55980,2.55255,16573.87632582
107,20190515.0.10,112,110,56160,2.5649,17249.165851499998
108,20190515.0.10,112,110,56340,2.7475500000000004,16960.039569
109,20190515.0.10,112,110,56520,2.8756000000000004,17482.286943000003
110,20190515.0.10,112,110,56700,2.9419,17683.77469518
111,20190515.0.10,112,110,56880,3.1291,18279.44263728
112,20190515.0.10,112,110,57060,3.1954,18770.00305752
113,20190515.0.10,112,110,57240,3.2656,20147.49902286
114,20190515.0.10,112,110,57420,3.45345,20795.32577826
115,20190515.0.10,112,110,57600,3.4645,22969.4756445
116,20190515.0.10,112,110,57780,3.6517,24534.20520738
117,20190515.0.10,113,110,55080,1.898,13448.57525748
118,20190515.0.10,113,110,55260,2.0748,14707.745630820002
119,20190515.0.10,113,110,55440,2.1235500000000003,15928.72590474
120,20190515.0.10,113,110,55620,2.2334,16900.12806768
121,20190515.0.10,113,110,55800,2.26005,17246.034752760002
122,20190515.0.10,113,110,55980,2.4349000000000003,18234.9780822
123,20190515.0.10,113,110,56160,2.5038000000000005,19894.4280513
124,20190515.0.10,113,110,56340,2.61885,20168.52439338
125,20190515.0.10,113,110,56520,2.665,20015.8003782
126,20190515.0.10,113,110,56700,2.8197,21213.87032952
127,20190515.0.10,113,110,56880,2.94775,21667.94002098
128,20190515.0.10,113,110,57060,3.0173,21871.1420532
129,20190515.0.10,113,110,57240,3.0894500000000003,23213.84983236
130,20190515.0.10,113,110,57420,3.20645,23967.47226852
131,20190515.0.10,113,110,57600,3.2773000000000003,26320.77348318
132,20190515.0.10,113,110,57780,3.38,27224.6295618
133,20190515.0.10,113,110,57960,3.51,27156.965132880003
134,20190515.0.10,113,110,58140,3.722550000000001,29416.37719482
135,20190515.0.10,113,110,58320,3.9065,29976.800437980004
136,20190515.0.10,113,110,58500,4.11385,32138.25452838
137,20190515.0.10,114,111,55080,2.015,20138.80384494
138,20190515.0.10,114,111,55260,2.0449,21804.31213686
139,20190515.0.10,114,111,55440,2.1008,24045.69834414
140,20190515.0.10,114,111,55620,2.1092500000000003,25617.117008340003
141,20190515.0.10,114,111,55800,2.08,27364.4526474
142,20190515.0.10,114,111,55980,2.08,28378.28014758
143,20190515.0.10,114,111,56160,2.1125000000000003,31874.813734500003
144,20190515.0.10,114,111,56340,2.145,31996.85938218
145,20190515.0.10,114,111,56520,2.23535,33105.73024044
146,20190515.0.10,114,111,56700,2.36145,35088.98540598
147,20190515.0.10,114,111,56880,2.37055,35040.6409221
148,20190515.0.10,114,111,57060,2.4901500000000003,36036.53772444
149,20190515.0.10,114,111,57240,2.4973,37877.14829646
150,20190515.0.10,114,111,57420,2.55255,37054.51709454
151,20190515.0.10,114,111,57600,2.5649,38383.86852630001
152,20190515.0.10,114,111,57780,2.6819,39734.1509004
153,20190515.0.10,114,111,57960,2.69165,39035.254834620006
154,20190515.0.10,114,111,58140,2.8067,41522.45110596
155,20190515.0.10,114,111,58320,2.81905,43671.6156987
156,20190515.0.10,114,111,58500,2.8639,44512.7693175
157,20190515.0.10,114,111,58680,3.055,46163.47625604
158,20190515.0.10,114,111,58860,3.25,48536.41439394
159,20190515.0.10,114,111,59040,3.38,50987.3905233
160,20190515.0.10,114,111,59220,3.5152,54016.44285708
161,20190515.0.10,118,112,57960,1.885,11621.60803188
162,20190515.0.10,118,112,58140,1.95,12161.9549007
163,20190515.0.10,118,112,58320,2.0839000000000003,13297.61550942
164,20190515.0.10,118,112,58500,2.1008,14343.33276486
165,20190515.0.10,118,112,58680,2.21,14632.08906654
166,20190515.0.10,118,112,58860,2.275,15555.49454448
167,20190515.0.10,118,112,59040,2.34,16114.425509160004
168,20190515.0.10,118,112,59220,2.405,16997.70021246
169,20190515.0.10,118,112,59400,2.48625,17616.77394246
170,20190515.0.10,118,112,59580,2.5584,19006.36829586
171,20190515.0.10,118,112,59760,2.61885,19661.59487358
172,20190515.0.10,118,112,59940,2.6767,21182.10896142
173,20190515.0.10,118,112,60120,2.73715,21262.06713312
174,20190515.0.10,118,112,60300,2.7482,22018.02283692
175,20190515.0.10,118,112,60480,2.9315,22992.975169560003
176,20190515.0.10,118,112,60660,3.00105,22611.8173248
177,20190515.0.10,118,112,60840,3.0654,23968.63039626
178,20190515.0.10,118,112,61020,3.1304,25010.6538132
179,20190515.0.10,118,112,61200,3.1993,26223.38918298
180,20190515.0.10,118,112,61380,3.3176,26221.0243779
181,20190515.0.10,118,112,61560,3.44695,27386.42810904
182,20190515.0.10,118,112,61740,3.5152,28721.09052054
183,20190515.0.10,118,112,61920,3.64,30079.02016944
184,20190515.0.10,118,112,62100,3.9,30824.6260509
185,20190515.0.10,118,112,62280,4.03455,33093.47151594
186,20190515.0.10,119,112,57960,1.7914,12984.59872116
187,20190515.0.10,119,112,58140,1.82,13551.6441555
188,20190515.0.10,119,112,58320,1.95845,13086.269010540002
189,20190515.0.10,119,112,58500,2.04555,13755.9532374
190,20190515.0.10,119,112,58680,2.05595,14067.1623906
191,20190515.0.10,119,112,58860,2.1684,15204.85704738
192,20190515.0.10,119,112,59040,2.1762,15790.01761458
193,20190515.0.10,119,112,59220,2.3114000000000003,16646.52622644
194,20190515.0.10,119,112,59400,2.366,16793.594385480003
195,20190515.0.10,119,112,59580,2.4342500000000005,17938.39910148
196,20190515.0.10,119,112,59760,2.4947000000000004,18258.9499323
197,20190515.0.10,119,112,59940,2.56165,19850.65753176
198,20190515.0.10,119,112,60120,2.61235,19943.86764744
199,20190515.0.10,119,112,60300,2.7456,21282.28814844
200,20190515.0.10,119,112,60480,2.87625,22621.947384960004
201,20190515.0.10,119,112,60660,2.9250000000000003,22699.06533576
202,20190515.0.10,119,112,60840,3.055,24419.67916212
203,20190515.0.10,119,112,61020,3.12,25702.97221404
204,20190515.0.10,119,112,61200,3.25,27392.52674862
205,20190515.0.10,119,112,61380,3.3215000000000003,27694.11908736
206,20190515.0.10,119,112,61560,3.51,28797.50883636
207,20190515.0.10,120,113,58680,2.03645,16275.46082184
208,20190515.0.10,120,113,58860,2.1788000000000003,17020.10450448
209,20190515.0.10,120,113,59040,2.18465,16929.46386648
210,20190515.0.10,120,113,59220,2.24445,16978.00383378
211,20190515.0.10,120,113,59400,2.314,17015.06264238
212,20190515.0.10,120,113,59580,2.37705,17984.69384382
213,20190515.0.10,120,113,59760,2.4323,18218.231212500003
214,20190515.0.10,120,113,59940,2.55385,19751.24208816
215,20190515.0.10,120,113,60120,2.6364,19504.51047072
216,20190515.0.10,120,113,60300,2.8145,20695.80805578
217,20190515.0.10,120,113,60480,2.9601,21756.85841934
218,20190515.0.10,120,113,60660,3.1395,22304.52618174
219,20190515.0.10,120,113,60840,3.1408,23117.82743952
220,20190515.0.10,120,113,61020,3.32995,24964.96444002
221,20190515.0.10,120,113,61200,3.5282,27781.73753256
222,20190515.0.10,120,113,61380,3.66405,29309.1733539
223,20190515.0.10,120,113,61560,3.83565,31752.345337020004
224,20190515.0.10,120,113,61740,3.9,34050.23951274
225,20190515.0.10,120,113,61920,4.03,36315.98280882
226,20190515.0.10,124,119,61740,1.70365,14209.01167554
227,20190515.0.10,124,119,61920,1.6692,14448.483213120002
228,20190515.0.10,124,119,62100,1.7901,14743.030579200002
229,20190515.0.10,124,119,62280,1.8421,15622.97730048
230,20190515.0.10,124,119,62460,1.91685,15887.71037304
231,20190515.0.10,124,119,62640,1.9734,16635.47652162
232,20190515.0.10,124,119,62820,2.10665,17480.827306799998
233,20190515.0.10,124,119,63000,2.1677500000000003,17372.93186574
234,20190515.0.10,124,119,63180,2.17555,18324.1750527
235,20190515.0.10,124,119,63360,2.21,19595.4600501
236,20190515.0.10,124,119,63540,2.34,20496.02904756
237,20190515.0.10,124,119,63720,2.4323,20314.13831172
238,20190515.0.10,124,119,63900,2.4992500000000004,21227.994657540003
239,20190515.0.10,124,119,64080,2.67735,21934.03084884
240,20190515.0.10,124,119,64260,2.7586,22252.24275714
241,20190515.0.10,124,119,64440,2.88275,22912.42997736
242,20190515.0.10,124,119,64620,3.0101500000000003,23464.53645822
243,20190515.0.10,124,119,64800,3.0745,23774.131953
244,20190515.0.10,124,119,64980,3.19995,25182.24816492
245,20190515.0.10,124,119,65160,3.32735,26478.35257914
246,20190515.0.10,124,119,65340,3.46125,27274.50475398
247,20190515.0.10,124,119,65520,3.575,29511.6635286
248,20190515.0.10,124,119,65700,3.8415,30142.9829943
249,20190515.0.10,130,118,62460,2.2204,17289.15833106
250,20190515.0.10,130,118,62640,2.275,17658.763749
251,20190515.0.10,130,118,62820,2.34975,17751.679856460003
252,20190515.0.10,130,118,63000,2.41215,17578.858623480002
253,20190515.0.10,130,118,63180,2.4765,18907.49279034
254,20190515.0.10,130,118,63360,2.5441000000000003,19184.63463378
255,20190515.0.10,130,118,63540,2.67605,20000.82043872
256,20190515.0.10,130,118,63720,2.68515,19844.31155058
257,20190515.0.10,130,118,63900,2.8054,21271.80831732
258,20190515.0.10,130,118,64080,2.8171000000000004,21509.94613878
259,20190515.0.10,130,118,64260,2.9354,22805.92181736
260,20190515.0.10,130,118,64440,3.12585,23709.63336984
261,20190515.0.10,130,118,64620,3.1941,24746.994781740003
262,20190515.0.10,130,118,64800,3.2591,26123.322852
263,20190515.0.10,130,118,64980,3.3312500000000003,27553.42416816
264,20190515.0.10,130,118,65160,3.51845,29228.75903178
265,20190515.0.10,130,118,65340,3.58605,30526.265779020003
266,20190515.0.10,131,118,62460,1.8291,16059.51609768
267,20190515.0.10,131,118,62640,1.885,16856.979741360003
268,20190515.0.10,131,118,62820,1.9825,16755.9890652
269,20190515.0.10,131,118,63000,2.03775,16598.567486160002
270,20190515.0.10,131,118,63180,2.1112,17556.520584240003
271,20190515.0.10,131,118,63360,2.1684,17873.549240580003
272,20190515.0.10,131,118,63540,2.18075,18264.57023952
273,20190515.0.10,131,118,63720,2.23925,18080.3998485
274,20190515.0.10,131,118,63900,2.3049,19088.43844248
275,20190515.0.10,131,118,64080,2.3634,19525.69575396
276,20190515.0.10,131,118,64260,2.36665,19869.203744280003
277,20190515.0.10,131,118,64440,2.4895,20381.63751162
278,20190515.0.10,131,118,64620,2.6,20909.245129740004
279,20190515.0.10,131,118,64800,2.62405,21853.60266276
280,20190515.0.10,131,118,64980,2.7547,22875.09362226
281,20190515.0.10,131,118,65160,2.9354,24572.568544920003
282,20190515.0.10,131,118,65340,2.9328,25835.81312268
283,20190515.0.10,131,118,65520,3.055,28202.522323140005
284,20190515.0.10,131,118,65700,3.1980000000000004,28847.852476740005
285,20190515.0.10,131,118,65880,3.2019,31234.14373464
286,20190515.0.10,132,130,65520,1.82,15314.98036068
287,20190515.0.10,132,130,65700,1.95,15628.66434756
288,20190515.0.10,132,130,65880,2.015,16649.16513084
289,20190515.0.10,132,130,66060,2.145,17412.44912352
290,20190515.0.10,132,130,66240,2.22495,18456.75586656
291,20190515.0.10,132,130,66420,2.27825,19610.29969272
292,20190515.0.10,132,130,66600,2.2262500000000003,19704.19877316
293,20190515.0.10,132,130,66780,2.2321000000000004,20911.327386840003
294,20190515.0.10,132,130,66960,2.3504,21974.64443658
295,20190515.0.10,132,130,67140,2.275,22838.5029708
296,20190515.0.10,132,130,67320,2.36405,23439.289282200003
297,20190515.0.10,132,130,67500,2.49145,25136.80684218
298,20190515.0.10,132,130,67680,2.55125,25034.74741944
299,20190515.0.10,132,130,67860,2.61625,26398.90392282
300,20190515.0.10,132,130,68040,2.6208,26840.87890308
301,20190515.0.10,132,130,68220,2.6806,27951.9347844
302,20190515.0.10,132,130,68400,2.7417,28057.643992620004
303,20190515.0.10,132,130,68580,2.74495,29413.044314280003
304,20190515.0.10,132,130,68760,2.8145,29682.443805300005
305,20190515.0.10,132,130,68940,2.8600000000000003,31657.46275692
306,20190515.0.10,132,130,69120,2.9445,32278.919902020003
307,20190515.0.10,132,130,69300,3.055,34994.0879541
308,20190515.0.10,132,130,69480,3.19475,35061.150528360005
309,20190515.0.10,132,130,69660,3.2058,37080.51766056
310,20190515.0.10,132,130,69840,3.3208500000000005,38195.46354492
311,20190515.0.10,132,130,70020,3.32735,40105.4612508
312,20190515.0.10,132,130,70200,3.5152,43126.803003240006
313,20190515.0.10,132,130,70380,3.64845,44830.94331078
314,20190515.0.10,132,130,70560,3.7778,46313.28779814
315,20190515.0.10,133,130,65520,1.83235,17043.85880208
316,20190515.0.10,133,130,65700,1.898,17399.736973080002
317,20190515.0.10,133,130,65880,1.885,18017.23655952
318,20190515.0.10,133,130,66060,1.96365,19068.7204125
319,20190515.0.10,133,130,66240,2.02735,20260.04175558
320,20190515.0.10,133,130,66420,2.0527,20730.03330024
321,20190515.0.10,133,130,66600,2.1151,22233.623627160003
322,20190515.0.10,133,130,66780,2.1762,24171.64865676
323,20190515.0.10,133,130,66960,2.2321000000000004,25345.39715532
324,20190515.0.10,133,130,67140,2.24705,26021.2614156
325,20190515.0.10,133,130,67320,2.31855,26544.74506398
326,20190515.0.10,133,130,67500,2.3803,27796.831270560004
327,20190515.0.10,133,130,67680,2.5597000000000003,28233.48265254
328,20190515.0.10,133,130,67860,2.6234,29504.80712322
329,20190515.0.10,133,130,68040,2.69555,30049.995238560005
330,20190515.0.10,133,130,68220,2.7521000000000004,31228.13827782
331,20190515.0.10,133,130,68400,2.8249,31138.82747118
332,20190515.0.10,133,130,68580,2.94645,32984.59885578
333,20190515.0.10,133,130,68760,3.00495,33651.05950602
334,20190515.0.10,133,130,68940,3.0693,35949.30967386
335,20190515.0.10,133,130,69120,3.1369,35649.6360462
336,20190515.0.10,133,130,69300,3.2617000000000003,39611.90378772
337,20190515.0.10,133,130,69480,3.39495,41292.11895138
338,20190515.0.10,133,130,69660,3.4619,44018.56088784
339,20190515.0.10,133,130,69840,3.4619,45589.75568136
340,20190515.0.10,133,130,70020,3.58735,49368.32572914
341,20190515.0.10,133,130,70200,3.705,50473.13224338
342,20190515.0.10,133,130,70380,3.9,52692.35802732
343,20190515.0.10,133,130,70560,4.03,53386.48917162
344,20190515.0.10,133,130,70740,4.16,55764.87573294
345,20190515.0.10,142,132,70740,2.015,24460.79744394
346,20190515.0.10,142,132,70920,1.95,23826.683471580003
347,20190515.0.10,142,132,71100,2.015,25201.70574768
348,20190515.0.10,142,132,71280,2.015,26554.27473468
349,20190515.0.10,142,132,71460,2.14825,27473.841535140004
350,20190515.0.10,142,132,71640,2.09495,27523.24813656
351,20190515.0.10,142,132,71820,2.145,29345.313642480003
352,20190515.0.10,142,132,72000,2.21,29834.94373596
353,20190515.0.10,142,132,72180,2.275,30259.53237978
354,20190515.0.10,142,132,72360,2.2932,30405.07748718
355,20190515.0.10,142,132,72540,2.405,31590.28171134
356,20190515.0.10,142,132,72720,2.41735,31258.37247984
357,20190515.0.10,142,132,72900,2.48235,31850.733802140003
358,20190515.0.10,142,132,73080,2.5519,31383.005684580003
359,20190515.0.10,142,132,73260,2.6156,32571.03729726
360,20190515.0.10,142,132,73440,2.67995,32435.06525622
361,20190515.0.10,142,132,73620,2.7443,33562.88692614
362,20190515.0.10,142,132,73800,2.93735,33253.438703759995
363,20190515.0.10,142,132,73980,2.9250000000000003,34470.432623880006
364,20190515.0.10,142,132,74160,3.0004,35534.2095207
365,20190515.0.10,142,132,74340,3.12,36405.06084666
366,20190515.0.10,142,132,74520,3.25,37601.14303044
367,20190515.0.10,142,132,74700,3.3917,36004.98924792
368,20190515.0.10,142,132,74880,3.5802,37923.74673318
369,20190515.0.10,142,132,75060,3.5893,37485.2234988
370,20190515.0.10,142,132,75240,3.7154,38620.13549922001
371,20190515.0.10,142,132,75420,3.90325,38654.28011808
372,20190515.0.10,142,132,75600,4.0371500000000005,39236.2693173
373,20190515.0.10,142,132,75780,4.10475,40692.88998324
374,20190515.0.10,143,132,70740,1.755,26043.66005274
375,20190515.0.10,143,132,70920,1.755,26246.0882475
376,20190515.0.10,143,132,71100,1.885,28473.2121168
377,20190515.0.10,143,132,71280,1.885,29178.721984500004
378,20190515.0.10,143,132,71460,1.98315,29125.50042006
379,20190515.0.10,143,132,71640,1.98705,29592.75917466
380,20190515.0.10,143,132,71820,2.04685,30447.398448720003
381,20190515.0.10,143,132,72000,2.1027500000000003,31769.131383
382,20190515.0.10,143,132,72180,2.119,31773.53754432
383,20190515.0.10,143,132,72360,2.18465,32685.73702218
384,20190515.0.10,143,132,72540,2.2958000000000003,33534.23061384
385,20190515.0.10,143,132,72720,2.36665,33642.74771748
386,20190515.0.10,143,132,72900,2.4297000000000004,33760.055650860006
387,20190515.0.10,143,132,73080,2.535,32641.539604740003
388,20190515.0.10,143,132,73260,2.6,33508.99737306
389,20190515.0.10,143,132,73440,2.73,33897.39067044001
390,20190515.0.10,143,132,73620,2.8015000000000003,34398.034858440005
391,20190515.0.10,143,132,73800,3.05955,35061.84520938
392,20190515.0.10,143,132,73980,3.12,36108.5881563
393,20190515.0.10,143,132,74160,3.25,37292.40910098
394,20190515.0.10,143,132,74340,3.38,37860.123476340006
395,20190515.0.10,143,132,74520,3.5789000000000004,39272.04725994
396,20190515.0.10,143,132,74700,3.77,38176.05008646
397,20190515.0.10,143,132,74880,3.9,40411.66949424
398,20190515.0.10,143,132,75060,4.1002,41376.00160188
399,20190515.0.10,144,133,70920,2.1307,28203.21118296
400,20190515.0.10,144,133,71100,2.16645,27576.313435440003
401,20190515.0.10,144,133,71280,2.23405,28611.29878596
402,20190515.0.10,144,133,71460,2.29385,28870.42577958
403,20190515.0.10,144,133,71640,2.3582,28940.8934727
404,20190515.0.10,144,133,71820,2.42645,29912.58038142
405,20190515.0.10,144,133,72000,2.48755,30250.58013054
406,20190515.0.10,144,133,72180,2.6136500000000003,30581.565499980003
407,20190515.0.10,144,133,72360,2.7430000000000003,31109.614228440005
408,20190515.0.10,144,133,72540,2.8093,32233.57026714
409,20190515.0.10,144,133,72720,2.9341,32980.853733300006
410,20190515.0.10,144,133,72900,3.00625,33122.63324304
411,20190515.0.10,144,133,73080,3.0719,33529.56066504001
412,20190515.0.10,144,133,73260,3.32475,35169.69354822
413,20190515.0.10,144,133,73440,3.46385,36241.47016182
414,20190515.0.10,144,133,73620,3.5886500000000003,37204.343579700006
415,20190515.0.10,144,133,73800,3.7843,38108.1221433
416,20190515.0.10,144,133,73980,3.91105,40093.834900680005
417,20190515.0.10,152,143,75240,2.015,21136.50772794
418,20190515.0.10,152,143,75420,2.145,21532.182408
419,20190515.0.10,152,143,75600,2.21,22244.01991614
420,20190515.0.10,152,143,75780,2.34,23632.13327508
421,20190515.0.10,152,143,75960,2.34,23441.99978736
422,20190515.0.10,152,143,76140,2.41735,23767.22214108
423,20190515.0.10,152,143,76320,2.535,24179.37398712
424,20190515.0.10,152,143,76500,2.6,24748.8104556
425,20190515.0.10,152,143,76680,2.665,25212.69309438
426,20190515.0.10,152,143,76860,2.795,26895.3402762
427,20190515.0.10,152,143,77040,2.9250000000000003,28193.66739882
428,20190515.0.10,152,143,77220,3.0615,30312.40815504
429,20190515.0.10,152,143,77400,3.185,30667.496711940003
430,20190515.0.10,152,143,77580,3.38,32142.355367760003
431,20190515.0.10,152,143,77760,3.575,33751.27827126
432,20190515.0.10,152,143,77940,3.705,34911.66920076
433,20190515.0.10,152,143,78120,3.835,36321.62511186
434,20190515.0.10,152,143,78300,4.03,37417.98129894
435,20190515.0.10,154,142,75960,2.34,22224.08660076
436,20190515.0.10,154,142,76140,2.48755,21871.0972656
437,20190515.0.10,154,142,76320,2.4934,21433.77660996
438,20190515.0.10,154,142,76500,2.54995,22130.10362772
439,20190515.0.10,154,142,76680,2.665,21813.77150172
440,20190515.0.10,154,142,76860,2.665,22693.8675942
441,20190515.0.10,154,142,77040,2.74495,22074.05004156
442,20190515.0.10,154,142,77220,2.8054,23305.0622805
443,20190515.0.10,154,142,77400,2.9250000000000003,24503.6106414
444,20190515.0.10,154,142,77580,2.9965,25486.10651664
445,20190515.0.10,154,142,77760,3.12,26416.81266642
446,20190515.0.10,154,142,77940,3.3169500000000003,27027.25006806
447,20190515.0.10,154,142,78120,3.38,27579.55095522
448,20190515.0.10,154,142,78300,3.64195,27977.46725664
449,20190515.0.10,154,142,78480,3.70825,29994.99733494
450,20190515.0.10,154,142,78660,3.83955,30661.512583680003
451,20190515.0.10,154,142,78840,4.0326,31631.37838344
452,20190515.0.10,154,142,79020,4.227600000000001,33462.24897708
453,20190515.0.10,155,142,75960,1.8291,19218.54857472
454,20190515.0.10,155,142,76140,1.83885,18540.17692956
455,20190515.0.10,155,142,76320,1.90645,18488.445424020003
456,20190515.0.10,155,142,76500,1.9773000000000005,19047.3484311
457,20190515.0.10,155,142,76680,2.10535,19017.00142254
458,20190515.0.10,155,142,76860,2.1723000000000003,19917.57052296
459,20190515.0.10,155,142,77040,2.2418500000000003,20123.94302028
460,20190515.0.10,155,142,77220,2.30165,20986.78381866
461,20190515.0.10,155,142,77400,2.418,20559.522368880003
462,20190515.0.10,155,142,77580,2.47,21366.55513872
463,20190515.0.10,155,142,77760,2.535,21725.17135272
464,20190515.0.10,155,142,77940,2.6767,22570.09633098
465,20190515.0.10,155,142,78120,2.8008500000000005,23692.7124918
466,20190515.0.10,155,142,78300,2.8743,24655.83067332
467,20190515.0.10,155,142,78480,2.9926,26614.212320520004
468,20190515.0.10,155,142,78660,3.0686500000000003,27789.97189716
469,20190515.0.10,155,142,78840,3.1889000000000003,28737.471430800004
470,20190515.0.10,155,142,79020,3.3189,30289.8209229
471,20190515.0.10,18,7,7920,2.2321000000000004,41132.64218382
472,20190515.0.10,18,7,8100,2.275,42063.3342162
473,20190515.0.10,18,7,8280,2.34,42084.06390144
474,20190515.0.10,18,7,8460,2.5415,43056.98791614
475,20190515.0.10,18,7,8640,2.6,44223.01470972
476,20190515.0.10,18,7,8820,2.6767,44116.19152182
477,20190515.0.10,18,7,9000,2.73,45332.075257920005
478,20190515.0.10,18,7,9180,2.8600000000000003,47645.03656044001
479,20190515.0.10,18,7,9360,2.99,49223.97077796001
480,20190515.0.10,18,7,9540,3.055,50395.01884164
481,20190515.0.10,18,7,9720,3.185,53333.5618035
482,20190515.0.10,18,7,9900,3.315,55221.32553894
483,20190515.0.10,18,7,10080,3.38,57151.57733208
484,20190515.0.10,18,7,10260,3.4450000000000003,58883.1426414
485,20190515.0.10,18,7,10440,3.51,58518.04165218
486,20190515.0.10,18,7,10620,3.64,63614.05241796
487,20190515.0.10,20,17,9000,1.7927,18733.28542272
488,20190515.0.10,20,17,9180,1.7953,18894.50098074
489,20190515.0.10,20,17,9360,1.8603,19862.27265528
490,20190515.0.10,20,17,9540,1.8681,19437.23163096
491,20190515.0.10,20,17,9720,1.93115,20435.17709772
492,20190515.0.10,20,17,9900,2.0397,21101.24332404
493,20190515.0.10,20,17,10080,2.05595,20848.62662586
494,20190515.0.10,20,17,10260,2.12875,21599.8997544
495,20190515.0.10,20,17,10440,2.2418500000000003,21695.45946282
496,20190515.0.10,20,17,10620,2.3608,23423.016497760003
497,20190515.0.10,20,17,10800,2.49535,24243.4894482
498,20190515.0.10,20,17,10980,2.6234,25012.53581706
499,20190515.0.10,20,17,11160,2.6942500000000003,25529.49959472
500,20190515.0.10,20,17,11340,2.8704,25781.864807160004
501,20190515.0.10,20,17,11520,3.0069,26778.468950640003
502,20190515.0.10,20,17,11700,3.0751500000000003,28342.10248254
503,20190515.0.10,21,17,9000,1.677,17407.432959840004
504,20190515.0.10,21,17,9180,1.71405,18311.31878796
505,20190515.0.10,21,17,9360,1.7966000000000002,18710.8413525
506,20190515.0.10,21,17,9540,1.85705,18676.30641624
507,20190515.0.10,21,17,9720,1.9188,19285.13078316
508,20190515.0.10,21,17,9900,1.9812,19636.116885
509,20190515.0.10,21,17,10080,2.04555,20080.93890726
510,20190515.0.10,21,17,10260,2.1788000000000003,20313.47556612
511,20190515.0.10,21,17,10440,2.2971000000000004,20416.272457680003
512,20190515.0.10,21,17,10620,2.4297000000000004,22591.70668458
513,20190515.0.10,21,17,10800,2.54735,24101.41789044
514,20190515.0.10,21,17,10980,2.56165,25354.37067966
515,20190515.0.10,21,17,11160,2.6884,26972.851694580004
516,20190515.0.10,21,17,11340,2.8145,28563.85340226
517,20190515.0.10,21,17,11520,2.94385,29854.93707306
518,20190515.0.10,21,17,11700,3.0686500000000003,31403.763091800003
519,20190515.0.10,21,17,11880,3.2019,32768.23198374001
520,20190515.0.10,21,17,12060,3.2656,35310.04019928
521,20190515.0.10,21,17,12240,3.40405,36168.39288612
522,20190515.0.10,22,16,9360,1.885,21020.6462004
523,20190515.0.10,22,16,9540,1.885,20271.1093299
524,20190515.0.10,22,16,9720,1.885,20510.76222558
525,20190515.0.10,22,16,9900,2.015,21429.90055998
526,20190515.0.10,22,16,10080,2.08,22096.79912088
527,20190515.0.10,22,16,10260,2.1528,22380.21554868
528,20190515.0.10,22,16,10440,2.21,22140.31077324
529,20190515.0.10,22,16,10620,2.275,23787.569025
